Time [min]	Location.DirectSWRadOnPlane[1] [W/m2]	Location.DiffuseSWRadOnPlane[103] [W/m2]	Location.DirectSWRadOnPlane[2] [W/m2]	Location.DiffuseSWRadOnPlane[102] [W/m2]
90720	0	0	0	0
90721	0	0	0	0
90722	0	0	0	0
90723	0	0	0	0
90724	0	0	0	0
90725	0	0	0	0
90726	0	0	0	0
90727	0	0	0	0
90728	0	0	0	0
90729	0	0	0	0
90730	0	0	0	0
90731	0	0	0	0
90732	0	0	0	0
90733	0	0	0	0
90734	0	0	0	0
90735	0	0	0	0
90736	0	0	0	0
90737	0	0	0	0
90738	0	0	0	0
90739	0	0	0	0
90740	0	0	0	0
90741	0	0	0	0
90742	0	0	0	0
90743	0	0	0	0
90744	0	0	0	0
90745	0	0	0	0
90746	0	0	0	0
90747	0	0	0	0
90748	0	0	0	0
90749	0	0	0	0
90750	0	0	0	0
90751	0	0	0	0
90752	0	0	0	0
90753	0	0	0	0
90754	0	0	0	0
90755	0	0	0	0
90756	0	0	0	0
90757	0	0	0	0
90758	0	0	0	0
90759	0	0	0	0
90760	0	0	0	0
90761	0	0	0	0
90762	0	0	0	0
90763	0	0	0	0
90764	0	0	0	0
90765	0	0	0	0
90766	0	0	0	0
90767	0	0	0	0
90768	0	0	0	0
90769	0	0	0	0
90770	0	0	0	0
90771	0	0	0	0
90772	0	0	0	0
90773	0	0	0	0
90774	0	0	0	0
90775	0	0	0	0
90776	0	0	0	0
90777	0	0	0	0
90778	0	0	0	0
90779	0	0	0	0
90780	0	0	0	0
90781	0	0	0	0
90782	0	0	0	0
90783	0	0	0	0
90784	0	0	0	0
90785	0	0	0	0
90786	0	0	0	0
90787	0	0	0	0
90788	0	0	0	0
90789	0	0	0	0
90790	0	0	0	0
90791	0	0	0	0
90792	0	0	0	0
90793	0	0	0	0
90794	0	0	0	0
90795	0	0	0	0
90796	0	0	0	0
90797	0	0	0	0
90798	0	0	0	0
90799	0	0	0	0
90800	0	0	0	0
90801	0	0	0	0
90802	0	0	0	0
90803	0	0	0	0
90804	0	0	0	0
90805	0	0	0	0
90806	0	0	0	0
90807	0	0	0	0
90808	0	0	0	0
90809	0	0	0	0
90810	0	0	0	0
90811	0	0	0	0
90812	0	0	0	0
90813	0	0	0	0
90814	0	0	0	0
90815	0	0	0	0
90816	0	0	0	0
90817	0	0	0	0
90818	0	0	0	0
90819	0	0	0	0
90820	0	0	0	0
90821	0	0	0	0
90822	0	0	0	0
90823	0	0	0	0
90824	0	0	0	0
90825	0	0	0	0
90826	0	0	0	0
90827	0	0	0	0
90828	0	0	0	0
90829	0	0	0	0
90830	0	0	0	0
90831	0	0	0	0
90832	0	0	0	0
90833	0	0	0	0
90834	0	0	0	0
90835	0	0	0	0
90836	0	0	0	0
90837	0	0	0	0
90838	0	0	0	0
90839	0	0	0	0
90840	0	0	0	0
90841	0	0	0	0
90842	0	0	0	0
90843	0	0	0	0
90844	0	0	0	0
90845	0	0	0	0
90846	0	0	0	0
90847	0	0	0	0
90848	0	0	0	0
90849	0	0	0	0
90850	0	0	0	0
90851	0	0	0	0
90852	0	0	0	0
90853	0	0	0	0
90854	0	0	0	0
90855	0	0	0	0
90856	0	0	0	0
90857	0	0	0	0
90858	0	0	0	0
90859	0	0	0	0
90860	0	0	0	0
90861	0	0	0	0
90862	0	0	0	0
90863	0	0	0	0
90864	0	0	0	0
90865	0	0	0	0
90866	0	0	0	0
90867	0	0	0	0
90868	0	0	0	0
90869	0	0	0	0
90870	0	0	0	0
90871	0	0	0	0
90872	0	0	0	0
90873	0	0	0	0
90874	0	0	0	0
90875	0	0	0	0
90876	0	0	0	0
90877	0	0	0	0
90878	0	0	0	0
90879	0	0	0	0
90880	0	0	0	0
90881	0	0	0	0
90882	0	0	0	0
90883	0	0	0	0
90884	0	0	0	0
90885	0	0	0	0
